Transaction_ID,Date,Customer_ID,Gender,Age,Age_Group,Product_Category,Product_Name,Quantity,Price_Per_Unit,Total_Amount,Discount_Rate,Discount_Amount,Net_Amount,Cost_Of_Goods,Profit,Profit_Margin_Pct,Payment_Method
TXN-12203,2024-09-19,CUST-1102,Female,33,25-35 (Young Adults),Clothing,Classic Cotton Crewneck T-Shirt,1,22.73,22.73,0.1,2.27,20.46,14.0,6.46,31.57,UPI / Digital Wallet
TXN-10450,2024-09-19,CUST-1068,Female,43,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,46.41,46.41,0.05,2.32,44.09,25.93,18.16,41.19,Debit Card
TXN-12291,2024-09-19,CUST-1043,Female,33,25-35 (Young Adults),Electronics,Wireless Bluetooth Earbuds,5,75.15,375.75,0.1,37.58,338.17,259.91,78.26,23.14,Credit Card
TXN-10953,2024-09-19,CUST-1489,Female,50,36-50 (Middle-Aged),Clothing,Winter Hooded Parka,1,132.09,132.09,0.05,6.6,125.49,92.05,33.44,26.65,Credit Card
TXN-10016,2024-09-20,CUST-1220,Male,70,51+ (Seniors),Clothing,Casual Breathable Sneakers,1,67.54,67.54,0.0,0.0,67.54,41.98,25.56,37.84,Credit Card
TXN-11887,2024-09-20,CUST-1140,Female,41,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,2,648.6,1297.2,0.05,64.86,1232.34,793.23,439.11,35.63,UPI / Digital Wallet
TXN-10867,2024-09-20,CUST-1418,Female,54,51+ (Seniors),Electronics,Wireless Bluetooth Earbuds,3,76.26,228.78,0.0,0.0,228.78,130.66,98.12,42.89,UPI / Digital Wallet
TXN-10143,2024-09-21,CUST-1230,Male,27,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,1,48.24,48.24,0.0,0.0,48.24,28.09,20.15,41.77,Credit Card
TXN-11602,2024-09-21,CUST-1572,Other,42,36-50 (Middle-Aged),Electronics,Wireless Bluetooth Earbuds,2,73.53,147.06,0.1,14.71,132.35,81.47,50.88,38.44,Debit Card
TXN-12166,2024-09-21,CUST-1320,Female,39,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,3,184.31,552.93,0.2,110.59,442.34,336.92,105.42,23.83,Credit Card
TXN-10252,2024-09-22,CUST-1267,Male,18,18-24 (Youth),Beauty & Personal Care,Daily Hydrating Facial Cleanser,1,18.79,18.79,0.05,0.94,17.85,10.53,7.32,41.01,Credit Card
TXN-11175,2024-09-22,CUST-1451,Female,51,51+ (Seniors),Home & Kitchen,Stainless Steel Water Bottle,1,19.95,19.95,0.1,2.0,17.95,13.9,4.05,22.56,Debit Card
TXN-12112,2024-09-22,CUST-1591,Male,31,25-35 (Young Adults),Books & Stationery,Fine Fountain Pen Set,1,36.94,36.94,0.05,1.85,35.09,25.46,9.63,27.44,Debit Card
TXN-10698,2024-09-22,CUST-1382,Male,18,18-24 (Youth),Clothing,Winter Hooded Parka,1,131.86,131.86,0.05,6.59,125.27,86.5,38.77,30.95,Cash
TXN-12359,2024-09-22,CUST-1120,Female,49,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,1,121.75,121.75,0.2,24.35,97.4,69.65,27.75,28.49,UPI / Digital Wallet
TXN-12001,2024-09-23,CUST-1045,Female,27,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,1,19.3,19.3,0.1,1.93,17.37,12.11,5.26,30.28,UPI / Digital Wallet
TXN-10225,2024-09-23,CUST-1092,Male,28,25-35 (Young Adults),Beauty & Personal Care,Anti-Aging Retinol Night Serum,1,44.93,44.93,0.1,4.49,40.44,27.75,12.69,31.38,Credit Card
TXN-12213,2024-09-23,CUST-1449,Male,23,18-24 (Youth),Books & Stationery,Executive Hardcover Notebook,2,14.49,28.98,0.05,1.45,27.53,19.65,7.88,28.62,Credit Card
TXN-10449,2024-09-24,CUST-1225,Male,53,51+ (Seniors),Beauty & Personal Care,Organic Botanical Shampoo,1,23.97,23.97,0.0,0.0,23.97,14.23,9.74,40.63,Cash
TXN-11223,2024-09-24,CUST-1574,Male,49,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,4,114.37,457.48,0.2,91.5,365.98,315.79,50.19,13.71,Credit Card
TXN-11390,2024-09-24,CUST-1345,Male,41,36-50 (Middle-Aged),Clothing,Casual Breathable Sneakers,4,70.4,281.6,0.15,42.24,239.36,171.97,67.39,28.15,Credit Card
TXN-12263,2024-09-25,CUST-1412,Female,18,18-24 (Youth),Clothing,Winter Hooded Parka,3,133.72,401.16,0.05,20.06,381.1,271.31,109.79,28.81,Credit Card
TXN-12358,2024-09-25,CUST-1418,Female,54,51+ (Seniors),Clothing,Formal Oxford Shirt,3,40.15,120.45,0.0,0.0,120.45,72.97,47.48,39.42,Debit Card
TXN-10120,2024-09-25,CUST-1029,Male,33,25-35 (Young Adults),Clothing,Classic Cotton Crewneck T-Shirt,1,21.75,21.75,0.05,1.09,20.66,14.44,6.22,30.11,Credit Card
TXN-10790,2024-09-26,CUST-1060,Male,31,25-35 (Young Adults),Electronics,Noise-Cancelling Headphones,2,185.01,370.02,0.2,74.0,296.02,224.25,71.77,24.24,UPI / Digital Wallet
TXN-11057,2024-09-27,CUST-1597,Female,24,18-24 (Youth),Electronics,4K Ultra HD Smart TV,2,669.09,1338.18,0.0,0.0,1338.18,793.94,544.24,40.67,Cash
TXN-10601,2024-09-27,CUST-1530,Male,46,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,1,56.97,56.97,0.0,0.0,56.97,34.12,22.85,40.11,Credit Card
TXN-10454,2024-09-27,CUST-1587,Male,26,25-35 (Young Adults),Home & Kitchen,Ergonomic Memory Foam Pillow,1,36.32,36.32,0.15,5.45,30.87,23.01,7.86,25.46,Credit Card
TXN-10911,2024-09-28,CUST-1558,Other,43,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,2,107.14,214.28,0.0,0.0,214.28,147.85,66.43,31.0,Credit Card
TXN-10922,2024-09-28,CUST-1109,Female,36,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,671.62,671.62,0.1,67.16,604.46,457.71,146.75,24.28,Credit Card
TXN-10652,2024-09-28,CUST-1267,Male,18,18-24 (Youth),Beauty & Personal Care,Ionic Ceramic Hair Dryer,2,59.03,118.06,0.2,23.61,94.45,74.34,20.11,21.29,Credit Card
TXN-10082,2024-09-28,CUST-1085,Female,30,25-35 (Young Adults),Clothing,Casual Breathable Sneakers,5,68.99,344.95,0.1,34.49,310.46,215.45,95.01,30.6,Credit Card
TXN-12212,2024-09-28,CUST-1026,Male,21,18-24 (Youth),Beauty & Personal Care,Ionic Ceramic Hair Dryer,1,55.93,55.93,0.15,8.39,47.54,37.78,9.76,20.53,UPI / Digital Wallet
TXN-11230,2024-09-28,CUST-1294,Female,42,36-50 (Middle-Aged),Books & Stationery,Data Science & ML Handbook,1,49.34,49.34,0.05,2.47,46.87,27.22,19.65,41.92,Cash
TXN-11680,2024-09-29,CUST-1591,Male,31,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,2,107.72,215.44,0.0,0.0,215.44,122.89,92.55,42.96,Credit Card
TXN-11801,2024-09-29,CUST-1338,Male,43,36-50 (Middle-Aged),Books & Stationery,Minimalist Wooden Desk Organizer,1,29.3,29.3,0.05,1.46,27.84,19.21,8.63,31.0,Credit Card
TXN-12174,2024-09-29,CUST-1241,Male,36,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,3,16.42,49.26,0.0,0.0,49.26,28.89,20.37,41.35,Credit Card
TXN-11093,2024-09-30,CUST-1288,Female,41,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,2,104.78,209.56,0.0,0.0,209.56,140.36,69.2,33.02,UPI / Digital Wallet
TXN-11950,2024-09-30,CUST-1179,Female,72,51+ (Seniors),Home & Kitchen,Espresso Coffee Machine,1,158.81,158.81,0.05,7.94,150.87,89.31,61.56,40.8,UPI / Digital Wallet
TXN-12284,2024-10-01,CUST-1541,Male,22,18-24 (Youth),Electronics,Smart Fitness Watch,1,125.02,125.02,0.0,0.0,125.02,84.03,40.99,32.79,Credit Card
TXN-12063,2024-10-01,CUST-1116,Male,37,36-50 (Middle-Aged),Books & Stationery,Minimalist Wooden Desk Organizer,5,27.14,135.7,0.0,0.0,135.7,84.98,50.72,37.38,Debit Card
TXN-12024,2024-10-01,CUST-1562,Female,50,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,3,34.15,102.45,0.1,10.24,92.21,61.58,30.63,33.22,Credit Card
TXN-10882,2024-10-01,CUST-1103,Female,26,25-35 (Young Adults),Beauty & Personal Care,Anti-Aging Retinol Night Serum,3,45.06,135.18,0.05,6.76,128.42,85.92,42.5,33.09,Debit Card
TXN-11813,2024-10-01,CUST-1569,Female,33,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,1,46.82,46.82,0.15,7.02,39.8,30.97,8.83,22.19,Debit Card
TXN-10096,2024-10-01,CUST-1190,Male,31,25-35 (Young Adults),Clothing,Classic Cotton Crewneck T-Shirt,1,22.03,22.03,0.0,0.0,22.03,12.23,9.8,44.48,Credit Card
TXN-10689,2024-10-01,CUST-1430,Male,21,18-24 (Youth),Beauty & Personal Care,Daily Hydrating Facial Cleanser,2,18.84,37.68,0.0,0.0,37.68,23.16,14.52,38.54,UPI / Digital Wallet
TXN-11459,2024-10-01,CUST-1213,Male,47,36-50 (Middle-Aged),Clothing,Winter Hooded Parka,2,134.54,269.08,0.0,0.0,269.08,158.23,110.85,41.2,UPI / Digital Wallet
TXN-11210,2024-10-02,CUST-1261,Male,37,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,2,118.89,237.78,0.15,35.67,202.11,159.5,42.61,21.08,Credit Card
TXN-11334,2024-10-02,CUST-1396,Male,18,18-24 (Youth),Clothing,Casual Breathable Sneakers,2,69.54,139.08,0.0,0.0,139.08,91.02,48.06,34.56,Credit Card
TXN-11625,2024-10-02,CUST-1447,Male,24,18-24 (Youth),Home & Kitchen,Air Fryer Digital Oven,2,108.29,216.58,0.05,10.83,205.75,148.17,57.58,27.99,UPI / Digital Wallet
TXN-12162,2024-10-02,CUST-1266,Female,60,51+ (Seniors),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,96.95,96.95,0.05,4.85,92.1,59.63,32.47,35.26,Credit Card
TXN-10846,2024-10-02,CUST-1313,Female,49,36-50 (Middle-Aged),Books & Stationery,Minimalist Wooden Desk Organizer,1,28.73,28.73,0.1,2.87,25.86,16.24,9.62,37.2,UPI / Digital Wallet
TXN-12369,2024-10-03,CUST-1265,Male,20,18-24 (Youth),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,90.97,90.97,0.15,13.65,77.32,56.72,20.6,26.64,UPI / Digital Wallet
TXN-12430,2024-10-04,CUST-1503,Female,45,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,1,172.57,172.57,0.05,8.63,163.94,103.97,59.97,36.58,Credit Card
TXN-10770,2024-10-04,CUST-1254,Female,18,18-24 (Youth),Books & Stationery,Minimalist Wooden Desk Organizer,1,29.4,29.4,0.1,2.94,26.46,18.76,7.7,29.1,Credit Card
TXN-10719,2024-10-04,CUST-1114,Male,35,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,2,95.57,191.14,0.05,9.56,181.58,122.69,58.89,32.43,Debit Card
TXN-12396,2024-10-04,CUST-1017,Male,42,36-50 (Middle-Aged),Books & Stationery,Data Science & ML Handbook,1,48.57,48.57,0.1,4.86,43.71,30.56,13.15,30.08,UPI / Digital Wallet
TXN-11111,2024-10-05,CUST-1492,Male,39,36-50 (Middle-Aged),Clothing,Formal Oxford Shirt,1,42.23,42.23,0.0,0.0,42.23,26.98,15.25,36.11,UPI / Digital Wallet
TXN-12313,2024-10-05,CUST-1471,Female,18,18-24 (Youth),Electronics,Noise-Cancelling Headphones,1,185.1,185.1,0.0,0.0,185.1,117.77,67.33,36.37,Debit Card
TXN-10526,2024-10-06,CUST-1105,Male,43,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,2,20.16,40.32,0.1,4.03,36.29,22.35,13.94,38.41,Debit Card
TXN-11921,2024-10-07,CUST-1557,Other,31,25-35 (Young Adults),Clothing,Slim-Fit Denim Jeans,1,47.8,47.8,0.1,4.78,43.02,28.33,14.69,34.15,Credit Card
TXN-11348,2024-10-07,CUST-1220,Male,70,51+ (Seniors),Beauty & Personal Care,Shea Butter Moisturizing Cream,4,15.88,63.52,0.05,3.18,60.34,38.35,21.99,36.44,Debit Card
TXN-10219,2024-10-07,CUST-1017,Male,42,36-50 (Middle-Aged),Clothing,Slim-Fit Denim Jeans,1,47.26,47.26,0.1,4.73,42.53,32.24,10.29,24.19,Credit Card
TXN-12374,2024-10-07,CUST-1031,Male,63,51+ (Seniors),Home & Kitchen,Air Fryer Digital Oven,1,109.97,109.97,0.2,21.99,87.98,74.46,13.52,15.37,Credit Card
TXN-11415,2024-10-07,CUST-1593,Female,42,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,2,56.41,112.82,0.0,0.0,112.82,63.0,49.82,44.16,Credit Card
TXN-10159,2024-10-08,CUST-1227,Male,22,18-24 (Youth),Beauty & Personal Care,Anti-Aging Retinol Night Serum,3,45.21,135.63,0.1,13.56,122.07,80.52,41.55,34.04,Credit Card
TXN-12051,2024-10-09,CUST-1242,Male,45,36-50 (Middle-Aged),Clothing,Casual Breathable Sneakers,2,70.52,141.04,0.05,7.05,133.99,81.68,52.31,39.04,Debit Card
TXN-12306,2024-10-09,CUST-1072,Female,37,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,2,107.1,214.2,0.1,21.42,192.78,147.99,44.79,23.23,Debit Card
TXN-11805,2024-10-09,CUST-1197,Female,40,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,2,20.66,41.32,0.05,2.07,39.25,26.74,12.51,31.87,Credit Card
TXN-11063,2024-10-10,CUST-1190,Male,31,25-35 (Young Adults),Clothing,Formal Oxford Shirt,3,43.99,131.97,0.0,0.0,131.97,79.89,52.08,39.46,Debit Card
TXN-10551,2024-10-10,CUST-1436,Female,60,51+ (Seniors),Electronics,Wireless Bluetooth Earbuds,1,74.92,74.92,0.1,7.49,67.43,51.83,15.6,23.14,UPI / Digital Wallet
TXN-12140,2024-10-10,CUST-1197,Female,40,36-50 (Middle-Aged),Home & Kitchen,Ergonomic Memory Foam Pillow,3,36.59,109.77,0.0,0.0,109.77,70.52,39.25,35.76,Cash
TXN-11266,2024-10-10,CUST-1385,Female,40,36-50 (Middle-Aged),Beauty & Personal Care,Ionic Ceramic Hair Dryer,2,56.45,112.9,0.05,5.64,107.26,78.89,28.37,26.45,Cash
TXN-10701,2024-10-10,CUST-1460,Male,65,51+ (Seniors),Clothing,Winter Hooded Parka,2,137.35,274.7,0.0,0.0,274.7,175.98,98.72,35.94,Credit Card
TXN-11475,2024-10-10,CUST-1333,Female,28,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,3,91.67,275.01,0.0,0.0,275.01,165.72,109.29,39.74,Credit Card
TXN-10895,2024-10-11,CUST-1050,Female,42,36-50 (Middle-Aged),Beauty & Personal Care,Organic Botanical Shampoo,1,23.96,23.96,0.05,1.2,22.76,14.55,8.21,36.07,Debit Card
TXN-12198,2024-10-11,CUST-1278,Other,38,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,15.27,15.27,0.05,0.76,14.51,8.7,5.81,40.04,UPI / Digital Wallet
TXN-11236,2024-10-11,CUST-1307,Male,29,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,90.68,90.68,0.0,0.0,90.68,57.89,32.79,36.16,UPI / Digital Wallet
TXN-11452,2024-10-11,CUST-1236,Male,18,18-24 (Youth),Books & Stationery,Minimalist Wooden Desk Organizer,5,27.29,136.45,0.05,6.82,129.63,87.31,42.32,32.65,Credit Card
TXN-10714,2024-10-11,CUST-1471,Female,18,18-24 (Youth),Electronics,Portable Bluetooth Speaker,1,54.71,54.71,0.0,0.0,54.71,33.7,21.01,38.4,Debit Card
TXN-10431,2024-10-12,CUST-1308,Male,45,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,1,20.61,20.61,0.0,0.0,20.61,12.68,7.93,38.48,Debit Card
TXN-11543,2024-10-12,CUST-1364,Male,47,36-50 (Middle-Aged),Books & Stationery,Minimalist Wooden Desk Organizer,2,28.5,57.0,0.0,0.0,57.0,32.35,24.65,43.25,Credit Card
TXN-12131,2024-10-12,CUST-1458,Male,30,25-35 (Young Adults),Beauty & Personal Care,Organic Botanical Shampoo,2,24.11,48.22,0.2,9.64,38.58,29.11,9.47,24.55,UPI / Digital Wallet
TXN-12180,2024-10-12,CUST-1033,Female,23,18-24 (Youth),Electronics,4K Ultra HD Smart TV,1,638.8,638.8,0.0,0.0,638.8,415.82,222.98,34.91,Debit Card
TXN-10634,2024-10-12,CUST-1098,Female,38,36-50 (Middle-Aged),Home & Kitchen,Air Fryer Digital Oven,1,112.63,112.63,0.0,0.0,112.63,67.29,45.34,40.26,UPI / Digital Wallet
TXN-11777,2024-10-12,CUST-1296,Female,50,36-50 (Middle-Aged),Electronics,Wireless Bluetooth Earbuds,3,73.27,219.81,0.0,0.0,219.81,128.25,91.56,41.65,Debit Card
TXN-12196,2024-10-12,CUST-1188,Female,26,25-35 (Young Adults),Electronics,Smart Fitness Watch,2,119.51,239.02,0.0,0.0,239.02,142.24,96.78,40.49,Debit Card
TXN-11094,2024-10-12,CUST-1563,Female,33,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,2,54.42,108.84,0.0,0.0,108.84,72.14,36.7,33.72,Credit Card
TXN-12157,2024-10-12,CUST-1052,Male,28,25-35 (Young Adults),Electronics,Smart Fitness Watch,3,122.14,366.42,0.0,0.0,366.42,231.42,135.0,36.84,Cash
TXN-10055,2024-10-13,CUST-1487,Female,22,18-24 (Youth),Electronics,Portable Bluetooth Speaker,2,55.45,110.9,0.15,16.64,94.26,71.92,22.34,23.7,Credit Card
TXN-10916,2024-10-13,CUST-1317,Male,33,25-35 (Young Adults),Books & Stationery,Data Science & ML Handbook,1,48.03,48.03,0.15,7.2,40.83,27.32,13.51,33.09,UPI / Digital Wallet
TXN-11687,2024-10-13,CUST-1432,Female,34,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,3,93.88,281.64,0.0,0.0,281.64,163.57,118.07,41.92,Credit Card
TXN-12107,2024-10-13,CUST-1026,Male,21,18-24 (Youth),Home & Kitchen,Stainless Steel Water Bottle,2,20.0,40.0,0.1,4.0,36.0,26.67,9.33,25.92,Credit Card
TXN-11630,2024-10-13,CUST-1497,Female,35,25-35 (Young Adults),Clothing,Classic Cotton Crewneck T-Shirt,1,22.31,22.31,0.15,3.35,18.96,13.83,5.13,27.06,Credit Card
TXN-11548,2024-10-14,CUST-1596,Male,34,25-35 (Young Adults),Home & Kitchen,Stainless Steel Water Bottle,1,19.55,19.55,0.1,1.96,17.59,12.63,4.96,28.2,Debit Card
TXN-11999,2024-10-14,CUST-1392,Female,19,18-24 (Youth),Clothing,Classic Cotton Crewneck T-Shirt,5,21.24,106.2,0.05,5.31,100.89,68.42,32.47,32.18,Debit Card
TXN-12009,2024-10-14,CUST-1370,Male,38,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,3,55.04,165.12,0.15,24.77,140.35,99.74,40.61,28.93,Credit Card
TXN-11377,2024-10-14,CUST-1114,Male,35,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,2,106.91,213.82,0.1,21.38,192.44,131.05,61.39,31.9,Credit Card
TXN-10011,2024-10-15,CUST-1052,Male,28,25-35 (Young Adults),Home & Kitchen,Air Fryer Digital Oven,2,105.67,211.34,0.2,42.27,169.07,117.77,51.3,30.34,Cash
TXN-11626,2024-10-16,CUST-1179,Female,72,51+ (Seniors),Electronics,Portable Bluetooth Speaker,3,54.17,162.51,0.0,0.0,162.51,104.81,57.7,35.51,Cash
TXN-10025,2024-10-16,CUST-1418,Female,54,51+ (Seniors),Home & Kitchen,Espresso Coffee Machine,1,155.71,155.71,0.05,7.79,147.92,97.24,50.68,34.26,Cash
TXN-10316,2024-10-17,CUST-1315,Male,38,36-50 (Middle-Aged),Electronics,Smart Fitness Watch,2,117.31,234.62,0.0,0.0,234.62,153.41,81.21,34.61,Credit Card
TXN-11679,2024-10-17,CUST-1355,Female,23,18-24 (Youth),Home & Kitchen,Espresso Coffee Machine,1,167.4,167.4,0.2,33.48,133.92,108.51,25.41,18.97,Debit Card
TXN-11786,2024-10-17,CUST-1271,Female,18,18-24 (Youth),Beauty & Personal Care,Shea Butter Moisturizing Cream,1,15.23,15.23,0.2,3.05,12.18,10.37,1.81,14.86,Debit Card
TXN-11208,2024-10-18,CUST-1155,Male,27,25-35 (Young Adults),Home & Kitchen,Espresso Coffee Machine,1,155.3,155.3,0.0,0.0,155.3,101.61,53.69,34.57,Credit Card
TXN-10429,2024-10-18,CUST-1515,Female,48,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,2,177.84,355.68,0.2,71.14,284.54,234.44,50.1,17.61,Cash
TXN-12108,2024-10-18,CUST-1583,Male,69,51+ (Seniors),Clothing,Classic Cotton Crewneck T-Shirt,1,22.81,22.81,0.0,0.0,22.81,12.61,10.2,44.72,Credit Card
TXN-10605,2024-10-18,CUST-1597,Female,24,18-24 (Youth),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,95.73,95.73,0.05,4.79,90.94,62.66,28.28,31.1,Debit Card
TXN-11455,2024-10-18,CUST-1543,Female,58,51+ (Seniors),Electronics,Portable Bluetooth Speaker,1,56.09,56.09,0.05,2.8,53.29,32.08,21.21,39.8,Credit Card
TXN-12082,2024-10-18,CUST-1455,Female,26,25-35 (Young Adults),Clothing,Winter Hooded Parka,3,138.13,414.39,0.1,41.44,372.95,262.97,109.98,29.49,Credit Card
TXN-11575,2024-10-19,CUST-1463,Female,40,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,164.21,164.21,0.05,8.21,156.0,96.48,59.52,38.15,Credit Card
TXN-10473,2024-10-19,CUST-1449,Male,23,18-24 (Youth),Clothing,Casual Breathable Sneakers,1,73.38,73.38,0.1,7.34,66.04,48.24,17.8,26.95,Debit Card
TXN-10514,2024-10-19,CUST-1008,Female,31,25-35 (Young Adults),Electronics,Portable Bluetooth Speaker,2,55.73,111.46,0.0,0.0,111.46,73.33,38.13,34.21,Credit Card
TXN-10561,2024-10-19,CUST-1242,Male,45,36-50 (Middle-Aged),Electronics,4K Ultra HD Smart TV,1,671.87,671.87,0.05,33.59,638.28,426.13,212.15,33.24,Credit Card
TXN-12209,2024-10-19,CUST-1089,Male,45,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,166.84,166.84,0.0,0.0,166.84,106.7,60.14,36.05,Credit Card
TXN-11894,2024-10-19,CUST-1461,Female,38,36-50 (Middle-Aged),Electronics,Noise-Cancelling Headphones,2,172.21,344.42,0.05,17.22,327.2,208.49,118.71,36.28,Credit Card
TXN-11396,2024-10-20,CUST-1487,Female,22,18-24 (Youth),Electronics,4K Ultra HD Smart TV,2,644.58,1289.16,0.15,193.37,1095.79,768.99,326.8,29.82,Credit Card
TXN-10405,2024-10-20,CUST-1001,Male,36,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,3,54.71,164.13,0.1,16.41,147.72,100.4,47.32,32.03,UPI / Digital Wallet
TXN-12423,2024-10-20,CUST-1328,Other,46,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,3,20.91,62.73,0.0,0.0,62.73,38.4,24.33,38.79,Debit Card
TXN-11727,2024-10-20,CUST-1181,Female,25,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,96.95,96.95,0.05,4.85,92.1,54.14,37.96,41.22,Debit Card
TXN-10115,2024-10-20,CUST-1411,Female,22,18-24 (Youth),Home & Kitchen,Air Fryer Digital Oven,1,105.28,105.28,0.05,5.26,100.02,72.78,27.24,27.23,UPI / Digital Wallet
TXN-10106,2024-10-20,CUST-1025,Female,39,36-50 (Middle-Aged),Electronics,Portable Bluetooth Speaker,2,55.72,111.44,0.1,11.14,100.3,65.26,35.04,34.94,Debit Card
TXN-11498,2024-10-20,CUST-1110,Male,18,18-24 (Youth),Electronics,Wireless Bluetooth Earbuds,1,72.42,72.42,0.05,3.62,68.8,47.45,21.35,31.03,Cash
TXN-10104,2024-10-22,CUST-1324,Female,23,18-24 (Youth),Electronics,Portable Bluetooth Speaker,1,55.54,55.54,0.0,0.0,55.54,38.13,17.41,31.35,UPI / Digital Wallet
TXN-11127,2024-10-22,CUST-1246,Male,31,25-35 (Young Adults),Clothing,Formal Oxford Shirt,1,43.81,43.81,0.2,8.76,35.05,28.71,6.34,18.09,Credit Card
TXN-10268,2024-10-22,CUST-1566,Male,18,18-24 (Youth),Home & Kitchen,Espresso Coffee Machine,3,161.84,485.52,0.05,24.28,461.24,303.54,157.7,34.19,Credit Card
TXN-11231,2024-10-22,CUST-1074,Female,18,18-24 (Youth),Electronics,Noise-Cancelling Headphones,1,173.35,173.35,0.0,0.0,173.35,110.09,63.26,36.49,Credit Card
TXN-11739,2024-10-22,CUST-1169,Female,27,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,5,90.74,453.7,0.1,45.37,408.33,255.49,152.84,37.43,Credit Card
TXN-11464,2024-10-23,CUST-1138,Male,49,36-50 (Middle-Aged),Clothing,Classic Cotton Crewneck T-Shirt,1,22.28,22.28,0.2,4.46,17.82,14.71,3.11,17.45,Credit Card
TXN-12389,2024-10-23,CUST-1128,Female,39,36-50 (Middle-Aged),Books & Stationery,Data Science & ML Handbook,2,46.64,93.28,0.0,0.0,93.28,56.08,37.2,39.88,UPI / Digital Wallet
TXN-11637,2024-10-23,CUST-1359,Female,26,25-35 (Young Adults),Clothing,Formal Oxford Shirt,3,40.53,121.59,0.0,0.0,121.59,81.62,39.97,32.87,Cash
TXN-11384,2024-10-24,CUST-1595,Female,30,25-35 (Young Adults),Electronics,Noise-Cancelling Headphones,2,173.62,347.24,0.0,0.0,347.24,213.54,133.7,38.5,Debit Card
TXN-10903,2024-10-25,CUST-1123,Female,18,18-24 (Youth),Electronics,Noise-Cancelling Headphones,1,183.64,183.64,0.15,27.55,156.09,108.96,47.13,30.19,Credit Card
TXN-10243,2024-10-26,CUST-1275,Male,44,36-50 (Middle-Aged),Home & Kitchen,Espresso Coffee Machine,1,166.87,166.87,0.05,8.34,158.53,97.08,61.45,38.76,Cash
TXN-10584,2024-10-26,CUST-1332,Male,39,36-50 (Middle-Aged),Home & Kitchen,Stainless Steel Water Bottle,4,20.66,82.64,0.15,12.4,70.24,52.9,17.34,24.69,Debit Card
TXN-11214,2024-10-26,CUST-1591,Male,31,25-35 (Young Adults),Home & Kitchen,Non-Stick Ceramic Cookware Set,1,90.75,90.75,0.0,0.0,90.75,50.03,40.72,44.87,Credit Card
TXN-10993,2024-10-27,CUST-1070,Female,43,36-50 (Middle-Aged),Beauty & Personal Care,Shea Butter Moisturizing Cream,2,15.33,30.66,0.0,0.0,30.66,17.58,13.08,42.66,UPI / Digital Wallet
TXN-10630,2024-10-27,CUST-1547,Female,35,25-35 (Young Adults),Electronics,Smart Fitness Watch,1,123.68,123.68,0.1,12.37,111.31,82.99,28.32,25.44,Credit Card
TXN-11309,2024-10-27,CUST-1564,Female,54,51+ (Seniors),Electronics,4K Ultra HD Smart TV,3,642.29,1926.87,0.15,289.03,1637.84,1080.56,557.28,34.03,Debit Card
